345
345
345
345
344
344
344
344
979
117
378
112
112
1182
1182
1182
1182
1227
1227
1227
1219
1219
1219
1219
1198
1198
1198
1198
1197
1225
1122
1122
1122
1122
1152
1152
1086
1086
1121
1121
1097
1097
1147
1147
1174
1159
1168
1175
11
11
11
1
1
1
1
7
7
7
6
6
